1540.37	-36.665	-36.791	-36.884	-37.208	-36.748	-36.753
1540.38	-36.659	-36.775	-36.847	-37.194	-36.798	-36.74
1540.39	-36.667	-36.754	-36.81	-37.179	-36.846	-36.72
1540.4	-36.686	-36.736	-36.787	-37.156	-36.892	-36.707
1540.41	-36.718	-36.713	-36.764	-37.127	-36.94	-36.685
1540.42	-36.753	-36.682	-36.757	-37.097	-36.985	-36.662
1540.43	-36.803	-36.662	-36.747	-37.064	-37.025	-36.644
1540.44	-36.859	-36.642	-36.742	-37.029	-37.065	-36.629
1540.45	-36.907	-36.629	-36.744	-37.003	-37.098	-36.619
1540.46	-36.953	-36.626	-36.746	-36.965	-37.126	-36.615
1540.47	-37.017	-36.627	-36.748	-36.917	-37.147	-36.628
1540.48	-37.061	-36.642	-36.744	-36.881	-37.151	-36.647
1540.49	-37.086	-36.661	-36.731	-36.841	-37.151	-36.666
1540.5	-37.121	-36.689	-36.713	-36.795	-37.142	-36.694
1540.51	-37.142	-36.736	-36.692	-36.764	-37.119	-36.736
1540.52	-37.158	-36.779	-36.671	-36.73	-37.099	-36.77
1540.53	-37.162	-36.822	-36.645	-36.705	-37.074	-36.819
1540.54	-37.164	-36.88	-36.62	-36.69	-37.042	-36.869
1540.55	-37.156	-36.929	-36.589	-36.678	-36.999	-36.913
1540.56	-37.14	-36.988	-36.57	-36.669	-36.965	-36.962
1540.57	-37.121	-37.047	-36.561	-36.672	-36.923	-37.003
1540.58	-37.097	-37.079	-36.56	-36.677	-36.894	-37.029
1540.59	-37.065	-37.114	-36.57	-36.686	-36.87	-37.055
1540.6	-37.028	-37.134	-36.582	-36.689	-36.837	-37.071
1540.61	-36.996	-37.148	-36.608	-36.687	-36.797	-37.089
1540.62	-36.954	-37.147	-36.641	-36.685	-36.769	-37.088
1540.63	-36.915	-37.143	-36.686	-36.67	-36.736	-37.086
1540.64	-36.878	-37.126	-36.73	-36.652	-36.704	-37.069
1540.65	-36.834	-37.105	-36.786	-36.628	-36.676	-37.047
1540.66	-36.796	-37.069	-36.846	-36.587	-36.655	-37.016
1540.67	-36.772	-37.028	-36.891	-36.558	-36.638	-36.978
1540.68	-36.754	-36.992	-36.932	-36.538	-36.629	-36.948
1540.69	-36.742	-36.96	-36.979	-36.515	-36.623	-36.914
1540.7	-36.732	-36.911	-37.014	-36.51	-36.624	-36.872
1540.71	-36.723	-36.876	-37.043	-36.509	-36.626	-36.833
1540.72	-36.711	-36.847	-37.069	-36.52	-36.629	-36.803
1540.73	-36.689	-36.801	-37.078	-36.538	-36.627	-36.758
1540.74	-36.669	-36.759	-37.08	-36.563	-36.614	-36.726
1540.75	-36.626	-36.727	-37.065	-36.608	-36.599	-36.683
1540.76	-36.584	-36.693	-37.046	-36.647	-36.574	-36.641
1540.77	-36.561	-36.676	-37.027	-36.684	-36.548	-36.613
1540.78	-36.525	-36.661	-36.993	-36.734	-36.516	-36.58
1540.79	-36.489	-36.645	-36.956	-36.771	-36.487	-36.555
1540.8	-36.468	-36.633	-36.919	-36.819	-36.451	-36.542
1540.81	-36.449	-36.619	-36.869	-36.869	-36.433	-36.529
1540.82	-36.438	-36.601	-36.827	-36.905	-36.42	-36.53
1540.83	-36.441	-36.577	-36.79	-36.94	-36.415	-36.522
1540.84	-36.458	-36.556	-36.751	-36.968	-36.414	-36.526
1540.85	-36.493	-36.526	-36.717	-36.984	-36.438	-36.524
1540.86	-36.521	-36.5	-36.685	-36.997	-36.479	-36.522
1540.87	-36.557	-36.471	-36.662	-36.997	-36.508	-36.511
1540.88	-36.608	-36.445	-36.638	-36.987	-36.553	-36.505
1540.89	-36.659	-36.426	-36.623	-36.968	-36.611	-36.487
1540.9	-36.713	-36.411	-36.606	-36.948	-36.658	-36.464
1540.91	-36.766	-36.404	-36.595	-36.908	-36.702	-36.447
1540.92	-36.811	-36.407	-36.582	-36.871	-36.751	-36.414
1540.93	-36.848	-36.421	-36.563	-36.833	-36.8	-36.383
1540.94	-36.881	-36.442	-36.535	-36.783	-36.835	-36.363
1540.95	-36.905	-36.483	-36.505	-36.73	-36.871	-36.341
1540.96	-36.923	-36.533	-36.468	-36.688	-36.893	-36.333
