1550.35	-42.909	-42.909	-42.959	-43.09	-43.193	-43.188	-43.134	-43.275
1550.36	-42.893	-42.893	-42.934	-43.069	-43.176	-43.147	-43.099	-43.297
1550.37	-42.876	-42.871	-42.91	-43.046	-43.149	-43.106	-43.063	-43.308
1550.38	-42.863	-42.863	-42.895	-43.026	-43.128	-43.072	-43.037	-43.307
1550.39	-42.855	-42.852	-42.88	-43.015	-43.11	-43.044	-43.018	-43.308
1550.4	-42.858	-42.854	-42.88	-43.011	-43.094	-43.031	-43.01	-43.306
1550.41	-42.872	-42.865	-42.888	-43.013	-43.091	-43.034	-43.013	-43.307
1550.42	-42.894	-42.886	-42.909	-43.028	-43.096	-43.05	-43.03	-43.318
1550.43	-42.921	-42.91	-42.93	-43.045	-43.108	-43.073	-43.049	-43.316
1550.44	-42.934	-42.925	-42.94	-43.051	-43.117	-43.1	-43.067	-43.308
1550.45	-42.938	-42.926	-42.944	-43.046	-43.118	-43.112	-43.074	-43.291
1550.46	-42.931	-42.923	-42.936	-43.035	-43.114	-43.126	-43.086	-43.258
1550.47	-42.919	-42.908	-42.921	-43.013	-43.098	-43.131	-43.095	-43.223
1550.48	-42.908	-42.894	-42.902	-42.99	-43.084	-43.134	-43.108	-43.18
1550.49	-42.887	-42.874	-42.886	-42.964	-43.064	-43.132	-43.127	-43.138
1550.5	-42.871	-42.859	-42.864	-42.937	-43.041	-43.131	-43.15	-43.085
1550.51	-42.864	-42.852	-42.859	-42.92	-43.029	-43.131	-43.181	-43.049
1550.52	-42.87	-42.851	-42.857	-42.916	-43.024	-43.139	-43.204	-43.026
1550.53	-42.883	-42.866	-42.871	-42.925	-43.029	-43.154	-43.224	-43.019
1550.54	-42.906	-42.89	-42.895	-42.942	-43.046	-43.173	-43.238	-43.024
1550.55	-42.931	-42.917	-42.921	-42.958	-43.064	-43.189	-43.242	-43.039
1550.56	-42.951	-42.938	-42.94	-42.973	-43.074	-43.196	-43.231	-43.051
1550.57	-42.965	-42.949	-42.952	-42.974	-43.076	-43.187	-43.204	-43.067
1550.58	-42.958	-42.945	-42.949	-42.967	-43.066	-43.168	-43.172	-43.076
1550.59	-42.954	-42.939	-42.941	-42.956	-43.052	-43.148	-43.143	-43.077
1550.6	-42.942	-42.929	-42.926	-42.941	-43.032	-43.124	-43.114	-43.084
1550.61	-42.932	-42.916	-42.916	-42.926	-43.013	-43.104	-43.095	-43.089
1550.62	-42.927	-42.912	-42.91	-42.919	-43.004	-43.091	-43.084	-43.099
1550.63	-42.927	-42.915	-42.911	-42.92	-42.997	-43.094	-43.081	-43.119
1550.64	-42.942	-42.932	-42.923	-42.933	-43.006	-43.105	-43.092	-43.147
1550.65	-42.974	-42.957	-42.955	-42.961	-43.023	-43.135	-43.113	-43.192
1550.66	-43.003	-42.99	-42.989	-42.995	-43.053	-43.172	-43.146	-43.244
1550.67	-43.032	-43.019	-43.02	-43.025	-43.074	-43.202	-43.168	-43.287
1550.68	-43.053	-43.045	-43.045	-43.052	-43.094	-43.229	-43.192	-43.326
1550.69	-43.065	-43.054	-43.056	-43.063	-43.1	-43.242	-43.201	-43.357
1550.7	-43.049	-43.041	-43.05	-43.054	-43.086	-43.232	-43.191	-43.369
1550.71	-43.023	-43.01	-43.018	-43.024	-43.052	-43.199	-43.169	-43.352
1550.72	-42.978	-42.963	-42.969	-42.976	-43.002	-43.152	-43.143	-43.316
1550.73	-42.922	-42.911	-42.915	-42.923	-42.938	-43.094	-43.11	-43.267
1550.74	-42.87	-42.854	-42.863	-42.864	-42.882	-43.025	-43.092	-43.207
1550.75	-42.83	-42.818	-42.823	-42.828	-42.841	-42.978	-43.076	-43.166
1550.76	-42.819	-42.804	-42.805	-42.81	-42.823	-42.959	-43.07	-43.14
1550.77	-42.815	-42.802	-42.801	-42.805	-42.819	-42.947	-43.079	-43.13
1550.78	-42.828	-42.815	-42.813	-42.817	-42.831	-42.956	-43.099	-43.129
1550.79	-42.854	-42.84	-42.84	-42.842	-42.852	-42.974	-43.115	-43.14
1550.8	-42.882	-42.874	-42.87	-42.874	-42.886	-43.003	-43.131	-43.16
1550.81	-42.918	-42.911	-42.906	-42.908	-42.921	-43.032	-43.15	-43.181
1550.82	-42.959	-42.947	-42.949	-42.949	-42.955	-43.062	-43.169	-43.198
1550.83	-42.988	-42.974	-42.971	-42.973	-42.981	-43.081	-43.174	-43.202
1550.84	-42.994	-42.98	-42.981	-42.982	-42.991	-43.078	-43.176	-43.193
1550.85	-42.994	-42.98	-42.984	-42.983	-42.987	-43.071	-43.161	-43.173
1550.86	-42.984	-42.972	-42.972	-42.97	-42.974	-43.057	-43.15	-43.146
1550.87	-42.972	-42.956	-42.96	-42.958	-42.959	-43.031	-43.137	-43.117
1550.88	-42.959	-42.944	-42.95	-42.948	-42.948	-43.01	-43.124	-43.094
1550.89	-42.959	-42.937	-42.942	-42.939	-42.943	-42.997	-43.122	-43.078
1550.9	-42.958	-42.938	-42.944	-42.94	-42.942	-42.992	-43.126	-43.083
1550.91	-42.966	-42.947	-42.95	-42.947	-42.953	-42.997	-43.134	-43.096
1550.92	-42.982	-42.959	-42.962	-42.961	-42.963	-43.002	-43.144	-43.116
1550.93	-42.996	-42.973	-42.968	-42.969	-42.975	-43.009	-43.15	-43.141
1550.94	-43.006	-42.977	-42.983	-42.979	-42.983	-43.012	-43.158	-43.17
1550.95	-43.01	-42.979	-42.983	-42.982	-42.983	-43.014	-43.156	-43.188
1550.96	-43.006	-42.976	-42.977	-42.972	-42.98	-43.004	-43.148	-43.199
1550.97	-42.994	-42.959	-42.963	-42.959	-42.968	-42.984	-43.133	-43.205
1550.98	-42.98	-42.939	-42.945	-42.941	-42.943	-42.962	-43.107	-43.2
1550.99	-42.962	-42.923	-42.929	-42.92	-42.93	-42.944	-43.089	-43.197
1551	-42.965	-42.914	-42.922	-42.913	-42.921	-42.935	-43.078	-43.197
1551.01	-42.973	-42.914	-42.921	-42.915	-42.923	-42.936	-43.07	-43.204
1551.02	-42.999	-42.925	-42.931	-42.924	-42.932	-42.946	-43.077	-43.212
1551.03	-43.03	-42.938	-42.945	-42.937	-42.944	-42.956	-43.081	-43.219
1551.04	-43.057	-42.946	-42.948	-42.94	-42.947	-42.959	-43.083	-43.219
1551.05	-43.071	-42.946	-42.947	-42.941	-42.946	-42.959	-43.079	-43.206
1551.06	-43.073	-42.948	-42.94	-42.937	-42.941	-42.952	-43.065	-43.19
1551.07	-43.075	-42.941	-42.931	-42.928	-42.933	-42.942	-43.05	-43.166
1551.08	-43.087	-42.944	-42.933	-42.928	-42.934	-42.943	-43.043	-43.15
1551.09	-43.113	-42.958	-42.945	-42.933	-42.94	-42.953	-43.044	-43.148
1551.1	-43.176	-42.973	-42.957	-42.949	-42.952	-42.964	-43.052	-43.153
1551.11	-43.275	-42.996	-42.977	-42.965	-42.972	-42.981	-43.059	-43.166
1551.12	-43.396	-43.014	-42.997	-42.984	-42.986	-43.002	-43.067	-43.18
1551.13	-43.54	-43.038	-43.018	-43.002	-43.005	-43.017	-43.08	-43.196
1551.14	-43.673	-43.054	-43.03	-43.016	-43.019	-43.03	-43.088	-43.21
1551.15	-43.784	-43.078	-43.035	-43.025	-43.028	-43.039	-43.086	-43.213
1551.16	-43.818	-43.09	-43.03	-43.019	-43.026	-43.035	-43.073	-43.205
1551.17	-43.787	-43.091	-43.018	-43.005	-43.012	-43.022	-43.053	-43.195
1551.18	-43.707	-43.084	-42.997	-42.984	-42.99	-43.001	-43.024	-43.163
1551.19	-43.619	-43.072	-42.973	-42.956	-42.962	-42.973	-42.991	-43.132
1551.2	-43.556	-43.045	-42.946	-42.93	-42.936	-42.943	-42.963	-43.103
1551.21	-43.577	-43.023	-42.926	-42.908	-42.913	-42.918	-42.935	-43.075
1551.22	-43.717	-43.015	-42.913	-42.894	-42.893	-42.906	-42.918	-43.051
1551.23	-44.058	-43.052	-42.918	-42.893	-42.895	-42.902	-42.913	-43.038
1551.24	-44.509	-43.13	-42.941	-42.91	-42.911	-42.922	-42.928	-43.043
1551.25	-44.961	-43.237	-42.98	-42.936	-42.936	-42.95	-42.95	-43.062
1551.26	-45.477	-43.381	-43.032	-42.973	-42.975	-42.985	-42.99	-43.093
1551.27	-45.916	-43.544	-43.09	-43.013	-43.016	-43.025	-43.028	-43.12
1551.28	-46.204	-43.699	-43.138	-43.048	-43.05	-43.059	-43.057	-43.14
1551.29	-46.297	-43.806	-43.173	-43.068	-43.069	-43.075	-43.08	-43.149
1551.3	-46.188	-43.847	-43.182	-43.07	-43.071	-43.081	-43.079	-43.139
1551.31	-45.819	-43.803	-43.165	-43.052	-43.057	-43.062	-43.061	-43.11
1551.32	-45.366	-43.702	-43.14	-43.022	-43.026	-43.029	-43.026	-43.073
1551.33	-44.992	-43.606	-43.128	-42.994	-42.996	-42.997	-43	-43.033
1551.34	-44.646	-43.549	-43.142	-42.962	-42.963	-42.971	-42.966	-42.994
1551.35	-44.485	-43.582	-43.194	-42.947	-42.943	-42.947	-42.946	-42.968
1551.36	-44.543	-43.736	-43.291	-42.937	-42.94	-42.941	-42.94	-42.956
1551.37	-44.854	-44.026	-43.417	-42.951	-42.945	-42.951	-42.947	-42.957
1551.38	-45.44	-44.446	-43.562	-42.969	-42.963	-42.969	-42.964	-42.973
1551.39	-46.403	-45.032	-43.703	-42.996	-42.991	-42.997	-42.994	-42.996
1551.4	-47.43	-45.571	-43.779	-43.019	-43.011	-43.019	-43.017	-43.02
1551.41	-48.315	-45.906	-43.779	-43.029	-43.019	-43.028	-43.026	-43.028
1551.42	-49.255	-46.144	-43.726	-43.036	-43.018	-43.03	-43.027	-43.031
1551.43	-50.158	-46.201	-43.643	-43.032	-43.007	-43.021	-43.021	-43.024
1551.44	-51.029	-46.063	-43.575	-43.023	-42.989	-43.002	-43	-43.006
1551.45	-51.795	-45.763	-43.58	-43.017	-42.97	-42.98	-42.982	-42.984
1551.46	-52.448	-45.374	-43.682	-43.017	-42.951	-42.961	-42.966	-42.967
1551.47	-53.02	-44.974	-43.92	-43.018	-42.943	-42.95	-42.952	-42.952
1551.48	-53.607	-44.596	-44.362	-43.033	-42.94	-42.947	-42.956	-42.949
1551.49	-54.036	-44.462	-44.86	-43.052	-42.954	-42.957	-42.969	-42.96
1551.5	-54.342	-44.575	-45.29	-43.075	-42.971	-42.981	-42.99	-42.982
1551.51	-54.554	-44.958	-45.729	-43.106	-43.004	-43.009	-43.022	-43.011
1551.52	-54.722	-45.595	-46.056	-43.14	-43.039	-43.039	-43.054	-43.043
1551.53	-54.801	-46.394	-46.218	-43.183	-43.06	-43.058	-43.068	-43.064
1551.54	-54.777	-47.335	-46.19	-43.232	-43.068	-43.068	-43.08	-43.076
1551.55	-54.692	-48.399	-45.966	-43.297	-43.063	-43.06	-43.074	-43.07
1551.56	-54.49	-49.626	-45.513	-43.384	-43.037	-43.029	-43.045	-43.046
1551.57	-54.217	-50.675	-45.051	-43.475	-43	-42.99	-43.005	-43.005
1551.58	-53.944	-51.41	-44.711	-43.551	-42.969	-42.958	-42.971	-42.972
1551.59	-53.603	-52.147	-44.478	-43.621	-42.946	-42.923	-42.938	-42.939
1551.6	-53.255	-52.723	-44.44	-43.671	-42.934	-42.899	-42.91	-42.912
1551.61	-52.864	-53.232	-44.639	-43.679	-42.934	-42.888	-42.896	-42.9
1551.62	-52.451	-53.661	-45.107	-43.647	-42.952	-42.883	-42.898	-42.897
1551.63	-52.02	-54.026	-45.793	-43.583	-42.98	-42.889	-42.905	-42.902
1551.64	-51.521	-54.364	-46.813	-43.518	-43.005	-42.91	-42.918	-42.92
1551.65	-51.031	-54.554	-47.936	-43.526	-43.026	-42.921	-42.93	-42.937
1551.66	-50.636	-54.637	-48.863	-43.62	-43.034	-42.924	-42.936	-42.937
1551.67	-50.218	-54.66	-49.855	-43.836	-43.047	-42.922	-42.929	-42.935
1551.68	-49.785	-54.699	-50.794	-44.174	-43.079	-42.918	-42.925	-42.928
1551.69	-49.357	-54.552	-51.653	-44.591	-43.147	-42.914	-42.92	-42.92
1551.7	-48.94	-54.421	-52.342	-45.045	-43.249	-42.911	-42.91	-42.91
1551.71	-48.532	-54.256	-52.947	-45.454	-43.382	-42.908	-42.902	-42.905
1551.72	-48.051	-53.938	-53.536	-45.853	-43.552	-42.912	-42.902	-42.903
1551.73	-47.627	-53.596	-54.038	-46.058	-43.679	-42.92	-42.906	-42.908
1551.74	-47.278	-53.3	-54.303	-46.083	-43.728	-42.931	-42.91	-42.915
1551.75	-46.896	-52.96	-54.538	-45.94	-43.731	-42.942	-42.921	-42.925
1551.76	-46.534	-52.525	-54.713	-45.657	-43.683	-42.96	-42.932	-42.933
1551.77	-46.185	-52.135	-54.771	-45.279	-43.619	-42.968	-42.939	-42.941
1551.78	-45.853	-51.694	-54.776	-44.898	-43.572	-42.973	-42.941	-42.944
1551.79	-45.514	-51.256	-54.664	-44.583	-43.587	-42.977	-42.939	-42.939
1551.8	-45.193	-50.781	-54.564	-44.473	-43.701	-42.98	-42.932	-42.931
1551.81	-44.84	-50.217	-54.283	-44.706	-43.998	-42.985	-42.918	-42.915
1551.82	-44.565	-49.728	-54.01	-45.261	-44.394	-42.991	-42.903	-42.9
1551.83	-44.367	-49.315	-53.685	-45.98	-44.807	-42.999	-42.892	-42.892
1551.84	-44.185	-48.877	-53.347	-46.96	-45.284	-43.004	-42.883	-42.878
1551.85	-44.032	-48.448	-52.98	-48.066	-45.688	-43.009	-42.881	-42.879
1551.86	-43.901	-48.017	-52.562	-49.235	-45.973	-43.018	-42.886	-42.883
1551.87	-43.785	-47.586	-52.162	-50.316	-46.053	-43.035	-42.9	-42.896
1551.88	-43.697	-47.185	-51.743	-51.246	-45.956	-43.055	-42.912	-42.911
1551.89	-43.595	-46.708	-51.221	-52.167	-45.617	-43.085	-42.925	-42.924
1551.9	-43.508	-46.278	-50.736	-52.944	-45.206	-43.126	-42.932	-42.933
1551.91	-43.438	-45.945	-50.334	-53.399	-44.877	-43.174	-42.934	-42.933
1551.92	-43.368	-45.588	-49.878	-53.835	-44.591	-43.252	-42.94	-42.936
1551.93	-43.302	-45.266	-49.449	-54.175	-44.455	-43.358	-42.945	-42.941
1551.94	-43.251	-44.971	-49.021	-54.427	-44.501	-43.481	-42.953	-42.95
1551.95	-43.211	-44.731	-48.613	-54.556	-44.759	-43.609	-42.966	-42.964
1551.96	-43.181	-44.522	-48.185	-54.67	-45.3	-43.719	-42.983	-42.979
1551.97	-43.157	-44.304	-47.681	-54.743	-46.366	-43.811	-43.011	-43.002
1551.98	-43.139	-44.141	-47.245	-54.685	-47.586	-43.832	-43.031	-43.023
1551.99	-43.125	-44.017	-46.881	-54.584	-48.646	-43.789	-43.041	-43.032
1552	-43.098	-43.887	-46.482	-54.417	-49.805	-43.712	-43.043	-43.033
1552.01	-43.074	-43.766	-46.112	-54.223	-50.778	-43.636	-43.037	-43.02
1552.02	-43.036	-43.644	-45.73	-53.989	-51.617	-43.604	-43.019	-42.997
1552.03	-42.987	-43.52	-45.361	-53.653	-52.308	-43.67	-43	-42.968
1552.04	-42.941	-43.4	-45.025	-53.307	-52.906	-43.878	-42.986	-42.928
1552.05	-42.889	-43.272	-44.665	-52.835	-53.43	-44.344	-42.971	-42.888
1552.06	-42.847	-43.174	-44.389	-52.406	-53.821	-44.931	-42.962	-42.856
1552.07	-42.833	-43.107	-44.205	-52.038	-54.067	-45.389	-42.958	-42.842
1552.08	-42.826	-43.055	-44.038	-51.661	-54.245	-45.757	-42.96	-42.839
1552.09	-42.828	-43.027	-43.901	-51.237	-54.401	-45.862	-42.977	-42.847
1552.1	-42.841	-43.006	-43.788	-50.801	-54.504	-45.705	-43.042	-42.864
1552.11	-42.863	-42.995	-43.688	-50.343	-54.536	-45.339	-43.16	-42.88
1552.12	-42.88	-42.988	-43.606	-49.907	-54.493	-44.912	-43.311	-42.9
1552.13	-42.886	-42.98	-43.523	-49.464	-54.379	-44.57	-43.475	-42.904
1552.14	-42.877	-42.949	-43.414	-48.883	-54.192	-44.391	-43.627	-42.897
1552.15	-42.853	-42.91	-43.303	-48.357	-53.925	-44.532	-43.666	-42.867
1552.16	-42.815	-42.862	-43.206	-47.925	-53.652	-44.919	-43.613	-42.834
1552.17	-42.774	-42.809	-43.102	-47.428	-53.341	-45.6	-43.505	-42.793
1552.18	-42.738	-42.765	-43.014	-46.97	-53.02	-46.498	-43.389	-42.756
1552.19	-42.713	-42.735	-42.942	-46.547	-52.697	-47.533	-43.309	-42.73
1552.2	-42.71	-42.726	-42.899	-46.155	-52.395	-48.598	-43.297	-42.723
1552.21	-42.719	-42.732	-42.877	-45.782	-52.103	-49.749	-43.379	-42.745
1552.22	-42.747	-42.759	-42.876	-45.368	-51.759	-50.983	-43.639	-42.795
1552.23	-42.784	-42.79	-42.888	-45.04	-51.433	-52.006	-44.028	-42.852
1552.24	-42.816	-42.818	-42.909	-44.801	-51.173	-52.665	-44.451	-42.896
1552.25	-42.847	-42.845	-42.922	-44.567	-50.894	-53.345	-44.951	-42.934
1552.26	-42.862	-42.86	-42.929	-44.359	-50.603	-53.795	-45.402	-42.96
1552.27	-42.863	-42.862	-42.927	-44.158	-50.269	-54.166	-45.734	-42.964
1552.28	-42.855	-42.852	-42.908	-43.97	-49.924	-54.424	-45.863	-42.959
1552.29	-42.827	-42.824	-42.877	-43.804	-49.536	-54.51	-45.788	-42.945
1552.3	-42.791	-42.792	-42.835	-43.63	-49.059	-54.539	-45.451	-42.924
1552.31	-42.766	-42.767	-42.807	-43.495	-48.633	-54.528	-45.005	-42.911
1552.32	-42.754	-42.757	-42.791	-43.41	-48.28	-54.419	-44.639	-42.914
1552.33	-42.755	-42.76	-42.791	-43.334	-47.921	-54.306	-44.355	-42.947
1552.34	-42.766	-42.77	-42.803	-43.273	-47.548	-54.17	-44.247	-43.009
1552.35	-42.787	-42.792	-42.821	-43.234	-47.158	-53.962	-44.376	-43.107
1552.36	-42.805	-42.81	-42.841	-43.195	-46.777	-53.723	-44.73	-43.242
1552.37	-42.82	-42.825	-42.856	-43.162	-46.38	-53.482	-45.274	-43.402
1552.38	-42.819	-42.825	-42.851	-43.104	-45.893	-53.089	-46.114	-43.574
1552.39	-42.799	-42.807	-42.834	-43.049	-45.474	-52.715	-46.943	-43.678
1552.4	-42.776	-42.784	-42.812	-42.997	-45.152	-52.293	-47.569	-43.69
1552.41	-42.745	-42.756	-42.78	-42.937	-44.829	-51.838	-48.214	-43.621
1552.42	-42.707	-42.719	-42.745	-42.882	-44.539	-51.354	-48.779	-43.494
1552.43	-42.676	-42.682	-42.706	-42.831	-44.283	-50.854	-49.327	-43.389
1552.44	-42.641	-42.65	-42.674	-42.785	-44.064	-50.408	-49.827	-43.386
1552.45	-42.619	-42.628	-42.647	-42.75	-43.87	-49.943	-50.422	-43.516
1552.46	-42.604	-42.61	-42.631	-42.72	-43.712	-49.514	-51.074	-43.74
1552.47	-42.599	-42.601	-42.622	-42.699	-43.561	-49.003	-51.823	-44.067
1552.48	-42.597	-42.596	-42.613	-42.685	-43.446	-48.592	-52.476	-44.347
1552.49	-42.59	-42.595	-42.608	-42.676	-43.365	-48.248	-52.982	-44.562
1552.5	-42.586	-42.587	-42.604	-42.657	-43.28	-47.907	-53.403	-44.844
1552.51	-42.585	-42.58	-42.598	-42.644	-43.196	-47.588	-53.824	-45.144
1552.52	-42.584	-42.581	-42.591	-42.635	-43.123	-47.271	-54.118	-45.449
1552.53	-42.586	-42.58	-42.595	-42.628	-43.063	-46.978	-54.305	-45.679
1552.54	-42.591	-42.582	-42.595	-42.625	-43.007	-46.697	-54.393	-45.772
1552.55	-42.602	-42.593	-42.604	-42.628	-42.95	-46.37	-54.398	-45.603
1552.56	-42.618	-42.604	-42.614	-42.635	-42.907	-46.086	-54.325	-45.206
1552.57	-42.631	-42.62	-42.631	-42.644	-42.878	-45.86	-54.154	-44.771
1552.58	-42.651	-42.642	-42.648	-42.661	-42.855	-45.622	-53.963	-44.351
1552.59	-42.673	-42.659	-42.664	-42.676	-42.837	-45.391	-53.651	-44.15
1552.6	-42.692	-42.679	-42.682	-42.692	-42.826	-45.163	-53.246	-44.245
1552.61	-42.705	-42.692	-42.695	-42.703	-42.81	-44.946	-52.789	-44.624
1552.62	-42.705	-42.693	-42.697	-42.706	-42.801	-44.742	-52.263	-45.214
1552.63	-42.697	-42.684	-42.688	-42.695	-42.772	-44.492	-51.579	-46.145
1552.64	-42.678	-42.664	-42.669	-42.668	-42.738	-44.275	-50.992	-47.2
1552.65	-42.653	-42.64	-42.644	-42.65	-42.702	-44.105	-50.526	-48.079
1552.66	-42.627	-42.617	-42.623	-42.622	-42.672	-43.925	-50.06	-49.009
1552.67	-42.611	-42.599	-42.603	-42.607	-42.645	-43.774	-49.671	-49.951
1552.68	-42.606	-42.594	-42.596	-42.595	-42.626	-43.639	-49.334	-50.831
1552.69	-42.608	-42.599	-42.599	-42.602	-42.625	-43.523	-49.024	-51.602
1552.7	-42.622	-42.611	-42.614	-42.611	-42.629	-43.408	-48.677	-52.388
1552.71	-42.638	-42.626	-42.631	-42.628	-42.639	-43.319	-48.389	-53.034
1552.72	-42.65	-42.638	-42.644	-42.642	-42.648	-43.249	-48.159	-53.478
1552.73	-42.659	-42.653	-42.655	-42.654	-42.658	-43.177	-47.891	-53.874
1552.74	-42.666	-42.661	-42.663	-42.664	-42.665	-43.11	-47.631	-54.154
1552.75	-42.665	-42.662	-42.663	-42.664	-42.665	-43.04	-47.335	-54.268
1552.76	-42.658	-42.652	-42.659	-42.657	-42.658	-42.973	-47.022	-54.223
1552.77	-42.647	-42.642	-42.647	-42.652	-42.65	-42.908	-46.716	-54.089
1552.78	-42.636	-42.629	-42.639	-42.644	-42.646	-42.846	-46.341	-53.787
1552.79	-42.634	-42.629	-42.643	-42.645	-42.644	-42.808	-46.008	-53.464
1552.8	-42.641	-42.635	-42.647	-42.651	-42.652	-42.798	-45.728	-53.194
1552.81	-42.646	-42.645	-42.657	-42.662	-42.664	-42.785	-45.452	-52.839
1552.82	-42.66	-42.656	-42.669	-42.671	-42.681	-42.783	-45.172	-52.452
1552.83	-42.668	-42.667	-42.677	-42.684	-42.693	-42.785	-44.903	-52.072
1552.84	-42.668	-42.669	-42.682	-42.689	-42.698	-42.777	-44.656	-51.661
1552.85	-42.665	-42.665	-42.681	-42.688	-42.698	-42.768	-44.368	-51.162
1552.86	-42.652	-42.65	-42.667	-42.673	-42.686	-42.742	-44.101	-50.715
1552.87	-42.632	-42.631	-42.644	-42.651	-42.672	-42.715	-43.912	-50.335
1552.88	-42.607	-42.605	-42.62	-42.629	-42.649	-42.686	-43.723	-49.908
1552.89	-42.581	-42.577	-42.59	-42.603	-42.623	-42.653	-43.547	-49.505
1552.9	-42.554	-42.551	-42.566	-42.577	-42.596	-42.626	-43.396	-49.107
1552.91	-42.531	-42.53	-42.545	-42.555	-42.575	-42.606	-43.269	-48.689
1552.92	-42.52	-42.517	-42.53	-42.544	-42.568	-42.593	-43.168	-48.246
1552.93	-42.521	-42.517	-42.532	-42.543	-42.566	-42.593	-43.075	-47.735
1552.94	-42.537	-42.535	-42.545	-42.555	-42.58	-42.612	-43.015	-47.276
1552.95	-42.56	-42.551	-42.567	-42.571	-42.6	-42.628	-42.978	-46.899
1552.96	-42.578	-42.572	-42.582	-42.588	-42.617	-42.643	-42.936	-46.503
1552.97	-42.583	-42.582	-42.584	-42.596	-42.621	-42.65	-42.89	-46.093
1552.98	-42.575	-42.569	-42.578	-42.583	-42.607	-42.64	-42.84	-45.682
1552.99	-42.558	-42.549	-42.559	-42.563	-42.586	-42.612	-42.781	-45.293
1553	-42.532	-42.52	-42.522	-42.533	-42.551	-42.583	-42.724	-44.934
1553.01	-42.506	-42.492	-42.495	-42.5	-42.517	-42.547	-42.664	-44.546
1553.02	-42.49	-42.473	-42.478	-42.477	-42.494	-42.523	-42.627	-44.231
1553.03	-42.48	-42.469	-42.469	-42.466	-42.481	-42.508	-42.603	-44.011
1553.04	-42.484	-42.475	-42.473	-42.466	-42.484	-42.503	-42.587	-43.803
1553.05	-42.501	-42.487	-42.487	-42.476	-42.491	-42.512	-42.589	-43.638
1553.06	-42.529	-42.515	-42.514	-42.5	-42.511	-42.53	-42.6	-43.511
1553.07	-42.559	-42.546	-42.539	-42.532	-42.54	-42.557	-42.618	-43.412
1553.08	-42.597	-42.584	-42.581	-42.564	-42.571	-42.581	-42.637	-43.311
1553.09	-42.612	-42.598	-42.593	-42.58	-42.581	-42.596	-42.639	-43.218
1553.1	-42.612	-42.597	-42.588	-42.577	-42.578	-42.588	-42.627	-43.144
